cluster,radius_of_gyration,effective_dim,msd_exponent,cos_to_late_window,tortuosity,speed,recurrence_rate
0.0,15.908748223748006,20.515146967390894,0.21945331264899096,0.566824090312904,0.014878538515890934,17.320364831199107,0.0
1.0,17.41719849904378,30.154736200968426,0.22560162967944597,0.12430551027258234,0.011606387638797335,17.80675220489502,0.0
