problem_id,condition,layer,metric,value
149,direct,8,next_layer_corr,0.9032399635063075
149,direct,9,next_layer_corr,0.9188720449447085
149,direct,10,next_layer_corr,0.9272618558012523
149,direct,11,next_layer_corr,0.9142491344774112
149,direct,12,next_layer_corr,0.9310980664486178
149,direct,13,next_layer_corr,0.9170211416531657
149,direct,14,next_layer_corr,0.8730344435703058
149,direct,15,next_layer_corr,0.8791361065702663
149,direct,16,next_layer_corr,0.8085967076274294
149,direct,17,next_layer_corr,0.8982192692819506
149,direct,18,next_layer_corr,0.9176185570898944
149,direct,19,next_layer_corr,0.9114691564428838
149,direct,20,next_layer_corr,0.9179246074805373
149,direct,21,next_layer_corr,0.9355605490786886
149,direct,22,next_layer_corr,0.9392629239237004
149,direct,23,next_layer_corr,0.32536598468609357
149,direct,0,trajectory_curvature,2.625
149,direct,1,trajectory_curvature,2.58984375
149,direct,2,trajectory_curvature,2.5703125
149,direct,3,trajectory_curvature,2.5546875
149,direct,4,trajectory_curvature,2.544921875
149,direct,5,trajectory_curvature,2.544921875
149,direct,6,trajectory_curvature,2.541015625
149,direct,7,trajectory_curvature,2.541015625
149,direct,8,trajectory_curvature,2.53515625
149,direct,9,trajectory_curvature,2.52734375
149,direct,10,trajectory_curvature,2.52734375
149,direct,11,trajectory_curvature,2.521484375
149,direct,12,trajectory_curvature,2.517578125
149,direct,13,trajectory_curvature,2.51171875
149,direct,14,trajectory_curvature,2.501953125
149,direct,15,trajectory_curvature,2.490234375
149,direct,16,trajectory_curvature,2.490234375
149,direct,17,trajectory_curvature,2.48828125
149,direct,18,trajectory_curvature,2.494140625
149,direct,19,trajectory_curvature,2.4921875
149,direct,20,trajectory_curvature,2.50390625
149,direct,21,trajectory_curvature,2.509765625
149,direct,22,trajectory_curvature,2.51171875
149,direct,23,trajectory_curvature,2.515625
149,direct,24,trajectory_curvature,
149,direct,0,commitment_sharpness,1.3837890625
149,direct,1,commitment_sharpness,1.240234375
149,direct,2,commitment_sharpness,1.255859375
149,direct,3,commitment_sharpness,1.1923828125
149,direct,4,commitment_sharpness,1.2041015625
149,direct,5,commitment_sharpness,1.1650390625
149,direct,6,commitment_sharpness,1.244140625
149,direct,7,commitment_sharpness,1.25
149,direct,8,commitment_sharpness,1.2568359375
149,direct,9,commitment_sharpness,1.232421875
149,direct,10,commitment_sharpness,1.2578125
149,direct,11,commitment_sharpness,1.25390625
149,direct,12,commitment_sharpness,1.2734375
149,direct,13,commitment_sharpness,1.2587890625
149,direct,14,commitment_sharpness,1.2861328125
149,direct,15,commitment_sharpness,1.2373046875
149,direct,16,commitment_sharpness,1.1982421875
149,direct,17,commitment_sharpness,1.556640625
149,direct,18,commitment_sharpness,1.4423828125
149,direct,19,commitment_sharpness,1.5205078125
149,direct,20,commitment_sharpness,1.498046875
149,direct,21,commitment_sharpness,1.5400390625
149,direct,22,commitment_sharpness,1.7294921875
149,direct,23,commitment_sharpness,1.7607421875
149,direct,24,commitment_sharpness,
14,cot,0,next_layer_corr,0.01334611330268904
14,cot,1,next_layer_corr,0.8059148442164179
14,cot,2,next_layer_corr,0.865826001031344
14,cot,3,next_layer_corr,0.8654321978358814
14,cot,4,next_layer_corr,0.8554660967974043
14,cot,5,next_layer_corr,0.8529140281129775
14,cot,6,next_layer_corr,0.8692312288946102
14,cot,7,next_layer_corr,0.8871685060486407
14,cot,8,next_layer_corr,0.8981297443886672
14,cot,9,next_layer_corr,0.9202144903582827
14,cot,10,next_layer_corr,0.9325371580427627
14,cot,11,next_layer_corr,0.9192975346990993
14,cot,12,next_layer_corr,0.937147259222627
14,cot,13,next_layer_corr,0.9329401930125848
14,cot,14,next_layer_corr,0.9045829024817935
14,cot,15,next_layer_corr,0.9021429129390653
14,cot,16,next_layer_corr,0.8749320806422075
14,cot,17,next_layer_corr,0.927144102619716
14,cot,18,next_layer_corr,0.9489076136801528
14,cot,19,next_layer_corr,0.937370946830153
14,cot,20,next_layer_corr,0.9293844200094402
14,cot,21,next_layer_corr,0.947395143206256
14,cot,22,next_layer_corr,0.9476377612569705
14,cot,23,next_layer_corr,0.37771637445646417
14,cot,0,trajectory_curvature,2.62109375
14,cot,1,trajectory_curvature,2.60546875
14,cot,2,trajectory_curvature,2.59375
14,cot,3,trajectory_curvature,2.57421875
14,cot,4,trajectory_curvature,2.564453125
14,cot,5,trajectory_curvature,2.556640625
14,cot,6,trajectory_curvature,2.55078125
14,cot,7,trajectory_curvature,2.546875
14,cot,8,trajectory_curvature,2.54296875
14,cot,9,trajectory_curvature,2.537109375
14,cot,10,trajectory_curvature,2.541015625
14,cot,11,trajectory_curvature,2.537109375
14,cot,12,trajectory_curvature,2.5390625
14,cot,13,trajectory_curvature,2.53515625
14,cot,14,trajectory_curvature,2.53515625
14,cot,15,trajectory_curvature,2.53515625
14,cot,16,trajectory_curvature,2.533203125
14,cot,17,trajectory_curvature,2.53125
14,cot,18,trajectory_curvature,2.53515625
14,cot,19,trajectory_curvature,2.533203125
14,cot,20,trajectory_curvature,2.537109375
14,cot,21,trajectory_curvature,2.5390625
14,cot,22,trajectory_curvature,2.537109375
14,cot,23,trajectory_curvature,2.54296875
14,cot,24,trajectory_curvature,
14,cot,0,commitment_sharpness,1.40234375
14,cot,1,commitment_sharpness,1.3916015625
14,cot,2,commitment_sharpness,1.2099609375
14,cot,3,commitment_sharpness,1.212890625
14,cot,4,commitment_sharpness,1.2734375
14,cot,5,commitment_sharpness,1.2744140625
14,cot,6,commitment_sharpness,1.3369140625
14,cot,7,commitment_sharpness,1.3544921875
14,cot,8,commitment_sharpness,1.3095703125
14,cot,9,commitment_sharpness,1.259765625
14,cot,10,commitment_sharpness,1.2861328125
14,cot,11,commitment_sharpness,1.2548828125
14,cot,12,commitment_sharpness,1.3037109375
14,cot,13,commitment_sharpness,1.31640625
14,cot,14,commitment_sharpness,1.2685546875
14,cot,15,commitment_sharpness,1.263671875
14,cot,16,commitment_sharpness,1.2958984375
14,cot,17,commitment_sharpness,1.2509765625
14,cot,18,commitment_sharpness,1.2998046875
14,cot,19,commitment_sharpness,1.3837890625
14,cot,20,commitment_sharpness,1.279296875
14,cot,21,commitment_sharpness,1.25390625
14,cot,22,commitment_sharpness,1.5146484375
14,cot,23,commitment_sharpness,1.4140625
14,cot,24,commitment_sharpness,
14,direct,0,next_layer_corr,-0.010934676752193307
14,direct,1,next_layer_corr,0.7956221059956743
14,direct,2,next_layer_corr,0.8599342987485704
14,direct,3,next_layer_corr,0.8667764845571961
14,direct,4,next_layer_corr,0.8619254749177814
14,direct,5,next_layer_corr,0.8531165235745582
14,direct,6,next_layer_corr,0.8820435472326074
14,direct,7,next_layer_corr,0.8944173038043228
14,direct,8,next_layer_corr,0.9022803881634823
14,direct,9,next_layer_corr,0.9193607679657787
14,direct,10,next_layer_corr,0.9267157274033686
14,direct,11,next_layer_corr,0.9112232646062058
14,direct,12,next_layer_corr,0.9289167718742134
14,direct,13,next_layer_corr,0.9184453614655091
14,direct,14,next_layer_corr,0.8729673959204571
14,direct,15,next_layer_corr,0.8769655300745189
14,direct,16,next_layer_corr,0.7856224767548823
14,direct,17,next_layer_corr,0.8935277390876764
14,direct,18,next_layer_corr,0.9140104968520867
14,direct,19,next_layer_corr,0.9162990175595614
14,direct,20,next_layer_corr,0.911808743661094
14,direct,21,next_layer_corr,0.9363762017343636
14,direct,22,next_layer_corr,0.9367164418728794
14,direct,23,next_layer_corr,0.331113281510668
14,direct,0,trajectory_curvature,2.705078125
14,direct,1,trajectory_curvature,2.576171875
14,direct,2,trajectory_curvature,2.576171875
14,direct,3,trajectory_curvature,2.56640625
14,direct,4,trajectory_curvature,2.556640625
14,direct,5,trajectory_curvature,2.55078125
14,direct,6,trajectory_curvature,2.54296875
14,direct,7,trajectory_curvature,2.53515625
14,direct,8,trajectory_curvature,2.529296875
14,direct,9,trajectory_curvature,2.51953125
14,direct,10,trajectory_curvature,2.51953125
14,direct,11,trajectory_curvature,2.513671875
14,direct,12,trajectory_curvature,2.509765625
14,direct,13,trajectory_curvature,2.50390625
14,direct,14,trajectory_curvature,2.5
14,direct,15,trajectory_curvature,2.498046875
14,direct,16,trajectory_curvature,2.4921875
14,direct,17,trajectory_curvature,2.486328125
14,direct,18,trajectory_curvature,2.494140625
14,direct,19,trajectory_curvature,2.4921875
14,direct,20,trajectory_curvature,2.50390625
14,direct,21,trajectory_curvature,2.509765625
14,direct,22,trajectory_curvature,2.5078125
14,direct,23,trajectory_curvature,2.51953125
14,direct,24,trajectory_curvature,
14,direct,0,commitment_sharpness,1.294921875
14,direct,1,commitment_sharpness,1.28515625
14,direct,2,commitment_sharpness,1.2265625
14,direct,3,commitment_sharpness,1.2353515625
14,direct,4,commitment_sharpness,1.2802734375
14,direct,5,commitment_sharpness,1.298828125
14,direct,6,commitment_sharpness,1.3310546875
14,direct,7,commitment_sharpness,1.3095703125
14,direct,8,commitment_sharpness,1.3984375
14,direct,9,commitment_sharpness,1.3603515625
14,direct,10,commitment_sharpness,1.34375
14,direct,11,commitment_sharpness,1.3720703125
14,direct,12,commitment_sharpness,1.3544921875
14,direct,13,commitment_sharpness,1.3798828125
14,direct,14,commitment_sharpness,1.3466796875
14,direct,15,commitment_sharpness,1.3037109375
14,direct,16,commitment_sharpness,1.2802734375
14,direct,17,commitment_sharpness,1.3271484375
14,direct,18,commitment_sharpness,1.423828125
14,direct,19,commitment_sharpness,1.4609375
14,direct,20,commitment_sharpness,1.513671875
14,direct,21,commitment_sharpness,1.5009765625
14,direct,22,commitment_sharpness,1.658203125
14,direct,23,commitment_sharpness,1.720703125
14,direct,24,commitment_sharpness,
150,cot,0,next_layer_corr,0.0069289940696381
150,cot,1,next_layer_corr,0.7955100773490115
150,cot,2,next_layer_corr,0.8618576619907679
150,cot,3,next_layer_corr,0.8564791413170172
150,cot,4,next_layer_corr,0.8564188227479153
150,cot,5,next_layer_corr,0.8591338147203035
150,cot,6,next_layer_corr,0.873984069586017
150,cot,7,next_layer_corr,0.8889183017951622
150,cot,8,next_layer_corr,0.9053527810993773
150,cot,9,next_layer_corr,0.9231528129005869
150,cot,10,next_layer_corr,0.933548270717739
150,cot,11,next_layer_corr,0.9283278569881027
150,cot,12,next_layer_corr,0.9412782504169167
150,cot,13,next_layer_corr,0.9374934425477202
150,cot,14,next_layer_corr,0.9127334503593023
150,cot,15,next_layer_corr,0.9133779780819669
150,cot,16,next_layer_corr,0.8832192174701246
150,cot,17,next_layer_corr,0.9322037010868496
150,cot,18,next_layer_corr,0.9475622083727822
150,cot,19,next_layer_corr,0.9414166310141164
150,cot,20,next_layer_corr,0.928605527792164
150,cot,21,next_layer_corr,0.9465000976695528
150,cot,22,next_layer_corr,0.9485782783361668
150,cot,23,next_layer_corr,0.37583186941439334
150,cot,0,trajectory_curvature,2.578125
150,cot,1,trajectory_curvature,2.599609375
150,cot,2,trajectory_curvature,2.58203125
150,cot,3,trajectory_curvature,2.56640625
150,cot,4,trajectory_curvature,2.55859375
150,cot,5,trajectory_curvature,2.556640625
150,cot,6,trajectory_curvature,2.552734375
150,cot,7,trajectory_curvature,2.55078125
150,cot,8,trajectory_curvature,2.541015625
150,cot,9,trajectory_curvature,2.5390625
150,cot,10,trajectory_curvature,2.537109375
150,cot,11,trajectory_curvature,2.53515625
150,cot,12,trajectory_curvature,2.53125
150,cot,13,trajectory_curvature,2.525390625
150,cot,14,trajectory_curvature,2.521484375
150,cot,15,trajectory_curvature,2.5234375
150,cot,16,trajectory_curvature,2.515625
150,cot,17,trajectory_curvature,2.517578125
150,cot,18,trajectory_curvature,2.517578125
150,cot,19,trajectory_curvature,2.513671875
150,cot,20,trajectory_curvature,2.513671875
150,cot,21,trajectory_curvature,2.51171875
150,cot,22,trajectory_curvature,2.517578125
150,cot,23,trajectory_curvature,2.525390625
150,cot,24,trajectory_curvature,
150,cot,0,commitment_sharpness,1.3505859375
150,cot,1,commitment_sharpness,1.2119140625
150,cot,2,commitment_sharpness,1.2421875
150,cot,3,commitment_sharpness,1.3232421875
150,cot,4,commitment_sharpness,1.3271484375
150,cot,5,commitment_sharpness,1.271484375
150,cot,6,commitment_sharpness,1.392578125
150,cot,7,commitment_sharpness,1.3447265625
150,cot,8,commitment_sharpness,1.2705078125
150,cot,9,commitment_sharpness,1.2548828125
150,cot,10,commitment_sharpness,1.2421875
150,cot,11,commitment_sharpness,1.2373046875
150,cot,12,commitment_sharpness,1.2314453125
150,cot,13,commitment_sharpness,1.216796875
150,cot,14,commitment_sharpness,1.251953125
150,cot,15,commitment_sharpness,1.1865234375
150,cot,16,commitment_sharpness,1.2021484375
150,cot,17,commitment_sharpness,1.212890625
150,cot,18,commitment_sharpness,1.2080078125
150,cot,19,commitment_sharpness,1.345703125
150,cot,20,commitment_sharpness,1.3359375
150,cot,21,commitment_sharpness,1.36328125
150,cot,22,commitment_sharpness,1.5009765625
150,cot,23,commitment_sharpness,1.4736328125
150,cot,24,commitment_sharpness,
150,direct,0,next_layer_corr,0.00442871299905335
150,direct,1,next_layer_corr,0.8211616987646813
150,direct,2,next_layer_corr,0.8488357976891506
150,direct,3,next_layer_corr,0.8765402720795449
150,direct,4,next_layer_corr,0.8644392948616114
150,direct,5,next_layer_corr,0.8763640979814136
150,direct,6,next_layer_corr,0.8851110361389432
150,direct,7,next_layer_corr,0.9104788556260115
150,direct,8,next_layer_corr,0.9132108737841629
150,direct,9,next_layer_corr,0.9237468371685726
150,direct,10,next_layer_corr,0.9216204141406125
150,direct,11,next_layer_corr,0.9185219162509579
150,direct,12,next_layer_corr,0.9370335004568893
150,direct,13,next_layer_corr,0.9182277453810169
150,direct,14,next_layer_corr,0.8519689042410353
150,direct,15,next_layer_corr,0.8482384264227079
150,direct,16,next_layer_corr,0.7818762567742892
150,direct,17,next_layer_corr,0.8869348439917594
150,direct,18,next_layer_corr,0.8866706506534864
150,direct,19,next_layer_corr,0.8888163627268831
150,direct,20,next_layer_corr,0.896351346330294
150,direct,21,next_layer_corr,0.9230352162293309
150,direct,22,next_layer_corr,0.9293270336657075
150,direct,23,next_layer_corr,0.2906539733239683
150,direct,0,trajectory_curvature,2.853515625
150,direct,1,trajectory_curvature,2.783203125
150,direct,2,trajectory_curvature,2.650390625
150,direct,3,trajectory_curvature,2.548828125
150,direct,4,trajectory_curvature,2.498046875
150,direct,5,trajectory_curvature,2.51953125
150,direct,6,trajectory_curvature,2.5078125
150,direct,7,trajectory_curvature,2.513671875
150,direct,8,trajectory_curvature,2.52734375
150,direct,9,trajectory_curvature,2.521484375
150,direct,10,trajectory_curvature,2.513671875
150,direct,11,trajectory_curvature,2.50390625
150,direct,12,trajectory_curvature,2.49609375
150,direct,13,trajectory_curvature,2.494140625
150,direct,14,trajectory_curvature,2.474609375
150,direct,15,trajectory_curvature,2.451171875
150,direct,16,trajectory_curvature,2.470703125
150,direct,17,trajectory_curvature,2.375
150,direct,18,trajectory_curvature,2.451171875
150,direct,19,trajectory_curvature,2.45703125
150,direct,20,trajectory_curvature,2.47265625
150,direct,21,trajectory_curvature,2.494140625
150,direct,22,trajectory_curvature,2.5078125
150,direct,23,trajectory_curvature,2.53125
150,direct,24,trajectory_curvature,2.439453125
150,direct,0,commitment_sharpness,2.32421875
150,direct,1,commitment_sharpness,1.537109375
150,direct,2,commitment_sharpness,1.30859375
150,direct,3,commitment_sharpness,1.09375
150,direct,4,commitment_sharpness,1.087890625
150,direct,5,commitment_sharpness,1.1123046875
150,direct,6,commitment_sharpness,1.1298828125
150,direct,7,commitment_sharpness,1.1826171875
150,direct,8,commitment_sharpness,1.189453125
150,direct,9,commitment_sharpness,1.19140625
150,direct,10,commitment_sharpness,1.1591796875
150,direct,11,commitment_sharpness,1.1533203125
150,direct,12,commitment_sharpness,1.1494140625
150,direct,13,commitment_sharpness,1.140625
150,direct,14,commitment_sharpness,1.1181640625
150,direct,15,commitment_sharpness,1.1513671875
150,direct,16,commitment_sharpness,1.16796875
150,direct,17,commitment_sharpness,1.275390625
150,direct,18,commitment_sharpness,1.2119140625
150,direct,19,commitment_sharpness,1.31640625
150,direct,20,commitment_sharpness,1.3330078125
150,direct,21,commitment_sharpness,1.3505859375
150,direct,22,commitment_sharpness,1.4052734375
150,direct,23,commitment_sharpness,1.44921875
150,direct,24,commitment_sharpness,1.375
151,cot,0,next_layer_corr,-0.0032301817930182625
151,cot,1,next_layer_corr,0.7904769888614466
151,cot,2,next_layer_corr,0.8645302152815125
151,cot,3,next_layer_corr,0.8569240782105353
151,cot,4,next_layer_corr,0.8611826110330807
151,cot,5,next_layer_corr,0.8581159588766682
151,cot,6,next_layer_corr,0.8741614639355428
151,cot,7,next_layer_corr,0.8893445249487463
151,cot,8,next_layer_corr,0.9040756429138832
151,cot,9,next_layer_corr,0.9226545038130105
151,cot,10,next_layer_corr,0.9326984663659397
151,cot,11,next_layer_corr,0.9283535455577139
151,cot,12,next_layer_corr,0.9409918803794058
151,cot,13,next_layer_corr,0.9372685873644235
151,cot,14,next_layer_corr,0.9112300674411996
151,cot,15,next_layer_corr,0.9125458788568838
151,cot,16,next_layer_corr,0.8783622826165269
151,cot,17,next_layer_corr,0.9292719830918714
151,cot,18,next_layer_corr,0.9467474585087179
151,cot,19,next_layer_corr,0.9385855060034288
151,cot,20,next_layer_corr,0.9287168318176441
151,cot,21,next_layer_corr,0.9491055155908217
151,cot,22,next_layer_corr,0.9485201182323488
151,cot,23,next_layer_corr,0.3728501688575429
151,cot,0,trajectory_curvature,2.62109375
151,cot,1,trajectory_curvature,2.591796875
151,cot,2,trajectory_curvature,2.580078125
151,cot,3,trajectory_curvature,2.5625
151,cot,4,trajectory_curvature,2.5546875
151,cot,5,trajectory_curvature,2.5546875
151,cot,6,trajectory_curvature,2.552734375
151,cot,7,trajectory_curvature,2.55078125
151,cot,8,trajectory_curvature,2.544921875
151,cot,9,trajectory_curvature,2.54296875
151,cot,10,trajectory_curvature,2.5390625
151,cot,11,trajectory_curvature,2.53515625
151,cot,12,trajectory_curvature,2.533203125
151,cot,13,trajectory_curvature,2.52734375
151,cot,14,trajectory_curvature,2.5234375
151,cot,15,trajectory_curvature,2.521484375
151,cot,16,trajectory_curvature,2.51171875
151,cot,17,trajectory_curvature,2.51171875
151,cot,18,trajectory_curvature,2.51171875
151,cot,19,trajectory_curvature,2.509765625
151,cot,20,trajectory_curvature,2.51171875
151,cot,21,trajectory_curvature,2.509765625
151,cot,22,trajectory_curvature,2.51171875
151,cot,23,trajectory_curvature,2.521484375
151,cot,24,trajectory_curvature,
151,cot,0,commitment_sharpness,1.4072265625
151,cot,1,commitment_sharpness,1.2275390625
151,cot,2,commitment_sharpness,1.2421875
151,cot,3,commitment_sharpness,1.33203125
151,cot,4,commitment_sharpness,1.314453125
151,cot,5,commitment_sharpness,1.251953125
151,cot,6,commitment_sharpness,1.30859375
151,cot,7,commitment_sharpness,1.3271484375
151,cot,8,commitment_sharpness,1.26171875
151,cot,9,commitment_sharpness,1.2392578125
151,cot,10,commitment_sharpness,1.2216796875
151,cot,11,commitment_sharpness,1.2275390625
151,cot,12,commitment_sharpness,1.2265625
151,cot,13,commitment_sharpness,1.2099609375
151,cot,14,commitment_sharpness,1.2421875
151,cot,15,commitment_sharpness,1.1923828125
151,cot,16,commitment_sharpness,1.2158203125
151,cot,17,commitment_sharpness,1.2099609375
151,cot,18,commitment_sharpness,1.3427734375
151,cot,19,commitment_sharpness,1.494140625
151,cot,20,commitment_sharpness,1.431640625
151,cot,21,commitment_sharpness,1.357421875
151,cot,22,commitment_sharpness,1.5703125
151,cot,23,commitment_sharpness,1.53515625
151,cot,24,commitment_sharpness,
151,direct,0,next_layer_corr,-0.0035265876344201786
151,direct,1,next_layer_corr,0.8381725621679035
151,direct,2,next_layer_corr,0.8210802320790965
151,direct,3,next_layer_corr,0.8756066541862729
151,direct,4,next_layer_corr,0.8662463870733023
151,direct,5,next_layer_corr,0.8541960350935031
151,direct,6,next_layer_corr,0.8919982900788127
151,direct,7,next_layer_corr,0.9147017691592442
151,direct,8,next_layer_corr,0.9216818186245342
151,direct,9,next_layer_corr,0.9184723391328313
151,direct,10,next_layer_corr,0.9163630955620896
151,direct,11,next_layer_corr,0.9226090780177281
151,direct,12,next_layer_corr,0.9367829053910929
151,direct,13,next_layer_corr,0.9252103747039315
151,direct,14,next_layer_corr,0.8592166790622853
151,direct,15,next_layer_corr,0.8522149095349872
151,direct,16,next_layer_corr,0.7863392801258025
151,direct,17,next_layer_corr,0.8739754022410277
151,direct,18,next_layer_corr,0.881022473086044
151,direct,19,next_layer_corr,0.890140542947989
151,direct,20,next_layer_corr,0.9174667339290487
151,direct,21,next_layer_corr,0.9336643481640136
151,direct,22,next_layer_corr,0.9354810004181296
151,direct,23,next_layer_corr,0.2753769732281031
151,direct,0,trajectory_curvature,2.66015625
151,direct,1,trajectory_curvature,2.63671875
151,direct,2,trajectory_curvature,2.59375
151,direct,3,trajectory_curvature,2.5234375
151,direct,4,trajectory_curvature,2.51953125
151,direct,5,trajectory_curvature,2.5234375
151,direct,6,trajectory_curvature,2.52734375
151,direct,7,trajectory_curvature,2.552734375
151,direct,8,trajectory_curvature,2.5546875
151,direct,9,trajectory_curvature,2.537109375
151,direct,10,trajectory_curvature,2.544921875
151,direct,11,trajectory_curvature,2.53515625
151,direct,12,trajectory_curvature,2.53515625
151,direct,13,trajectory_curvature,2.5234375
151,direct,14,trajectory_curvature,2.51171875
151,direct,15,trajectory_curvature,2.49609375
151,direct,16,trajectory_curvature,2.501953125
151,direct,17,trajectory_curvature,2.486328125
151,direct,18,trajectory_curvature,2.505859375
151,direct,19,trajectory_curvature,2.5078125
151,direct,20,trajectory_curvature,2.529296875
151,direct,21,trajectory_curvature,2.51953125
151,direct,22,trajectory_curvature,2.5234375
151,direct,23,trajectory_curvature,2.52734375
151,direct,24,trajectory_curvature,2.41796875
151,direct,0,commitment_sharpness,1.3984375
151,direct,1,commitment_sharpness,1.15234375
151,direct,2,commitment_sharpness,1.0751953125
151,direct,3,commitment_sharpness,1.0986328125
151,direct,4,commitment_sharpness,1.04296875
151,direct,5,commitment_sharpness,1.04296875
151,direct,6,commitment_sharpness,1.041015625
151,direct,7,commitment_sharpness,1.0849609375
151,direct,8,commitment_sharpness,1.10546875
151,direct,9,commitment_sharpness,1.0810546875
151,direct,10,commitment_sharpness,1.0859375
151,direct,11,commitment_sharpness,1.07421875
151,direct,12,commitment_sharpness,1.083984375
151,direct,13,commitment_sharpness,1.07421875
151,direct,14,commitment_sharpness,1.068359375
151,direct,15,commitment_sharpness,1.0283203125
151,direct,16,commitment_sharpness,1.046875
151,direct,17,commitment_sharpness,1.21484375
151,direct,18,commitment_sharpness,1.224609375
151,direct,19,commitment_sharpness,1.2763671875
151,direct,20,commitment_sharpness,1.2373046875
151,direct,21,commitment_sharpness,1.2587890625
151,direct,22,commitment_sharpness,1.2880859375
151,direct,23,commitment_sharpness,1.306640625
151,direct,24,commitment_sharpness,1.3447265625
152,cot,0,next_layer_corr,0.005716921223307858
152,cot,1,next_layer_corr,0.797468595467962
152,cot,2,next_layer_corr,0.865323936062958
152,cot,3,next_layer_corr,0.8614916465935457
152,cot,4,next_layer_corr,0.8602169142464139
152,cot,5,next_layer_corr,0.858653355238386
152,cot,6,next_layer_corr,0.8752833848194426
152,cot,7,next_layer_corr,0.8902843683962965
152,cot,8,next_layer_corr,0.9068979540499313
152,cot,9,next_layer_corr,0.9249460738890619
152,cot,10,next_layer_corr,0.9331362606446446
152,cot,11,next_layer_corr,0.9285919830362516
152,cot,12,next_layer_corr,0.9396086771130405
152,cot,13,next_layer_corr,0.9365899360049621
152,cot,14,next_layer_corr,0.9106833940923692
152,cot,15,next_layer_corr,0.90759146853162
152,cot,16,next_layer_corr,0.8678157561830757
152,cot,17,next_layer_corr,0.926140524305546
152,cot,18,next_layer_corr,0.934893690694434
152,cot,19,next_layer_corr,0.9256993381578612
152,cot,20,next_layer_corr,0.9268546096026202
152,cot,21,next_layer_corr,0.9344294921879654
152,cot,22,next_layer_corr,0.93958055963327
152,cot,23,next_layer_corr,0.3992831580972899
152,cot,0,trajectory_curvature,2.599609375
152,cot,1,trajectory_curvature,2.607421875
152,cot,2,trajectory_curvature,2.591796875
152,cot,3,trajectory_curvature,2.5703125
152,cot,4,trajectory_curvature,2.55859375
152,cot,5,trajectory_curvature,2.55859375
152,cot,6,trajectory_curvature,2.552734375
152,cot,7,trajectory_curvature,2.55078125
152,cot,8,trajectory_curvature,2.544921875
152,cot,9,trajectory_curvature,2.54296875
152,cot,10,trajectory_curvature,2.541015625
152,cot,11,trajectory_curvature,2.537109375
152,cot,12,trajectory_curvature,2.537109375
152,cot,13,trajectory_curvature,2.53125
152,cot,14,trajectory_curvature,2.529296875
152,cot,15,trajectory_curvature,2.53125
152,cot,16,trajectory_curvature,2.525390625
152,cot,17,trajectory_curvature,2.525390625
152,cot,18,trajectory_curvature,2.529296875
152,cot,19,trajectory_curvature,2.52734375
152,cot,20,trajectory_curvature,2.529296875
152,cot,21,trajectory_curvature,2.52734375
152,cot,22,trajectory_curvature,2.537109375
152,cot,23,trajectory_curvature,2.54296875
152,cot,24,trajectory_curvature,
152,cot,0,commitment_sharpness,1.32421875
152,cot,1,commitment_sharpness,1.2041015625
152,cot,2,commitment_sharpness,1.2314453125
152,cot,3,commitment_sharpness,1.318359375
152,cot,4,commitment_sharpness,1.3095703125
152,cot,5,commitment_sharpness,1.2861328125
152,cot,6,commitment_sharpness,1.30078125
152,cot,7,commitment_sharpness,1.3310546875
152,cot,8,commitment_sharpness,1.291015625
152,cot,9,commitment_sharpness,1.263671875
152,cot,10,commitment_sharpness,1.2412109375
152,cot,11,commitment_sharpness,1.2392578125
152,cot,12,commitment_sharpness,1.2470703125
152,cot,13,commitment_sharpness,1.234375
152,cot,14,commitment_sharpness,1.26171875
152,cot,15,commitment_sharpness,1.2314453125
152,cot,16,commitment_sharpness,1.236328125
152,cot,17,commitment_sharpness,1.25390625
152,cot,18,commitment_sharpness,1.3212890625
152,cot,19,commitment_sharpness,1.46484375
152,cot,20,commitment_sharpness,1.4755859375
152,cot,21,commitment_sharpness,1.4736328125
152,cot,22,commitment_sharpness,1.84765625
152,cot,23,commitment_sharpness,1.8720703125
152,cot,24,commitment_sharpness,
152,direct,0,next_layer_corr,0.009954329300764389
152,direct,1,next_layer_corr,0.837343015679007
152,direct,2,next_layer_corr,0.8437117858149116
152,direct,3,next_layer_corr,0.8748730753692512
152,direct,4,next_layer_corr,0.8423452086419089
152,direct,5,next_layer_corr,0.8546599956799792
152,direct,6,next_layer_corr,0.8808692118467412
152,direct,7,next_layer_corr,0.9053305088707349
152,direct,8,next_layer_corr,0.91899016436326
152,direct,9,next_layer_corr,0.9248172993460931
152,direct,10,next_layer_corr,0.9239480921697961
152,direct,11,next_layer_corr,0.925966470525059
152,direct,12,next_layer_corr,0.9367761868020932
152,direct,13,next_layer_corr,0.9239303195124408
152,direct,14,next_layer_corr,0.8540218373725494
152,direct,15,next_layer_corr,0.850156089019252
152,direct,16,next_layer_corr,0.7712387398149205
152,direct,17,next_layer_corr,0.8768878688215822
152,direct,18,next_layer_corr,0.8632742834787434
152,direct,19,next_layer_corr,0.8694154283724355
152,direct,20,next_layer_corr,0.9070975039517083
152,direct,21,next_layer_corr,0.9112082379630629
152,direct,22,next_layer_corr,0.9340342953781743
152,direct,23,next_layer_corr,0.27069989270114714
152,direct,0,trajectory_curvature,2.873046875
152,direct,1,trajectory_curvature,2.73828125
152,direct,2,trajectory_curvature,2.66796875
152,direct,3,trajectory_curvature,2.533203125
152,direct,4,trajectory_curvature,2.53125
152,direct,5,trajectory_curvature,2.52734375
152,direct,6,trajectory_curvature,2.53125
152,direct,7,trajectory_curvature,2.537109375
152,direct,8,trajectory_curvature,2.556640625
