comparison,g1,g2,layer,metric,g1_mean,g2_mean,cohens_d,p_value,significant
CoT Success vs Direct Failure,G4,G1,4,gyration_anisotropy,0.8197431704877092,0.9069229817707749,-5.5512395863199515,0.0,True
CoT Success vs Direct Failure,G4,G1,4,drift_to_spread,1.4000706694342873,1.4371158349514008,-0.31994170695734286,0.031,False
CoT Success vs Direct Failure,G4,G1,4,dir_autocorr_lag2,-0.07657152868129985,-0.04578282643730437,-1.5227584861793837,0.0,True
CoT Success vs Direct Failure,G4,G1,4,dir_autocorr_lag4,0.05249083765189753,0.05442976986465508,-0.048889072542764075,0.752,False
CoT Success vs Direct Failure,G4,G1,4,dir_autocorr_lag8,0.013469226495362802,0.04516156437234406,-0.8932595224975635,0.0,True
CoT Success vs Direct Failure,G4,G1,4,vel_autocorr_lag1,-281.5273837002841,-311.04825775146486,1.534687878987254,0.0,True
CoT Success vs Direct Failure,G4,G1,4,vel_autocorr_lag2,-46.629089667580345,-27.1992859262228,-1.2172070715058545,0.0,True
CoT Success vs Direct Failure,G4,G1,4,vel_autocorr_lag4,25.44369265599684,28.40683987110853,-0.12480493018192504,0.391,False
CoT Success vs Direct Failure,G4,G1,4,msd_exponent,0.08921704795117456,0.10468349329710293,-1.018811801312189,0.0,True
CoT Success vs Direct Failure,G4,G1,4,cos_to_running_mean,0.6797885775566102,0.683542266090711,-0.18924454374208638,0.205,False
CoT Success vs Direct Failure,G4,G1,4,cos_to_late_window,0.5879262550310655,0.5509252657492956,0.8782335928214968,0.0,True
CoT Success vs Direct Failure,G4,G1,4,time_to_commit,34.30909090909091,7.273333333333333,2.328032151803544,0.0,True
CoT Success vs Direct Failure,G4,G1,4,recurrence_rate,0.00022192709990564546,0.0,1.2703532106260154,0.0,True
CoT Success vs Direct Failure,G4,G1,4,psd_slope,-1.1212408070569198,-1.6816148736198662,0.7181000866150177,0.0,True
CoT Success vs Direct Failure,G4,G1,4,spectral_entropy,0.8742607639029314,0.812442504913774,0.9561467754655942,0.0,True
CoT Success vs Direct Failure,G4,G1,5,speed,28.568088704889472,28.95830851872762,-0.5045810184419165,0.0,True
CoT Success vs Direct Failure,G4,G1,5,dir_consistency,0.0357956175438382,0.04930308107286688,-1.4631472305900601,0.0,True
CoT Success vs Direct Failure,G4,G1,5,stabilization,-0.02561372635951928,-0.003006948080069935,-0.3137609008793327,0.034,False
CoT Success vs Direct Failure,G4,G1,5,turning_angle,1.9694260922345248,1.9975833519299826,-2.1669119799089263,0.0,True
CoT Success vs Direct Failure,G4,G1,5,dir_autocorr,-0.3839198562231931,-0.4097939312458038,2.1912634964524096,0.0,True
CoT Success vs Direct Failure,G4,G1,5,tortuosity,0.014256774888119862,0.03684203694264089,-7.158346188527186,0.0,True
CoT Success vs Direct Failure,G4,G1,5,effective_dim,24.33259998668324,16.058976052602134,3.5430248923943486,0.0,True
