speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct,cluster
15.052541732788086,0.053758654743433,0.03692817303442185,1.9472025632858276,-0.3635859787464142,0.04139052703976631,13.12643051147461,0.0027725575611956656,-0.035357472204392955,0.9998125433921814,G3,111,cot,False,2
14.019256591796875,0.0677432119846344,-0.03863652656155248,1.926390528678894,-0.34122034907341003,0.041828177869319916,14.607622146606445,0.002944463563542212,-0.060926025913607684,0.9531327486038208,G3,113,cot,False,1
14.580177307128906,0.0592547208070755,0.001797984107848138,1.932985782623291,-0.35027647018432617,0.040963318198919296,12.490575790405273,0.0038852485677888307,-0.06799025266401229,1.0372190475463867,G3,115,cot,False,2
14.586775779724121,0.06272982805967331,-0.01329765473642657,1.9184887409210205,-0.33699503540992737,0.045397453010082245,13.694704055786133,0.0007142145907686598,-0.008583815443900317,0.9189518690109253,G3,116,cot,False,1
14.234335899353027,0.05515563115477562,-0.013680379621444208,1.9075690507888794,-0.3260747194290161,0.04156475141644478,12.44740104675293,0.0034252494453422483,-0.05671489469466673,1.0435829162597656,G3,122,cot,False,0
14.349306106567383,0.05512985587120056,-0.01743871281223913,1.9128646850585938,-0.3308948576450348,0.04104863479733467,11.79833698272705,0.0036722375260245426,-0.06040962203856439,1.044736623764038,G3,128,cot,False,0
14.405378341674805,0.04815872013568878,0.02428276346575829,1.9263752698898315,-0.3429945707321167,0.04464568570256233,15.573238372802734,-0.0009955487544498136,0.015252215631546513,0.9301629066467285,G3,130,cot,False,1
14.596718788146973,0.058772314339876175,0.01583990281628024,1.9365342855453491,-0.3536005914211273,0.04077119752764702,12.983916282653809,0.0037214487070037472,-0.06413003552344537,1.0372308492660522,G3,136,cot,False,2
14.940654754638672,0.05313129723072052,0.0191465970008604,1.9406434297561646,-0.3574732542037964,0.0412784144282341,13.81732177734375,0.0026378111132690984,-0.03362069668308381,0.9977465867996216,G3,141,cot,False,2
14.632010459899902,0.06306474655866623,-0.002465331554412842,1.9173699617385864,-0.33585450053215027,0.04613642394542694,13.898820877075195,0.00035328736468669017,-0.004035265984073752,0.9173465967178345,G3,143,cot,False,1
14.61612606048584,0.06211089715361595,0.0001630767699210889,1.9202134609222412,-0.3386358916759491,0.04615026339888573,14.382284164428711,0.001143671608259601,-0.01725277996832324,0.9307113289833069,G3,144,cot,False,1
