speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
14.085190773010254,0.06746415048837662,-0.01821979630377985,1.9049181938171387,-0.3243967294692993,0.04705138877034187,13.93943977355957,0.0037936830652817604,-0.06631419562524365,0.9805925488471985,G3,48,cot,False
14.086996078491211,0.05659725144505501,-0.024155854794286915,1.9128717184066772,-0.3314206898212433,0.04550108686089516,13.04857063293457,0.004575349432566473,-0.06907740100737539,1.042999029159546,G4,49,cot,True
14.310250282287598,0.06381239742040634,-0.017210978461850074,1.9134690761566162,-0.33211979269981384,0.04512956365942955,13.842799186706543,0.0021695274318898877,-0.03837478103176241,0.9508225321769714,G4,50,cot,True
13.468685150146484,0.07591164857149124,0.014540275427011343,1.8727325201034546,-0.29385459423065186,0.05209486931562424,9.459318161010742,0.00608355306662046,-0.1088127011519212,1.0791689157485962,G2,51,direct,True
14.621091842651367,0.0579722635447979,0.012170966594449937,1.9314683675765991,-0.34897762537002563,0.03990704566240311,13.22829818725586,0.003287382471945978,-0.04837035209901871,1.0244265794754028,G4,51,cot,True
13.624541282653809,0.09497842192649841,0.002766871169621765,1.8774707317352295,-0.2996399700641632,0.05604451894760132,7.434343338012695,0.0038869461346520747,-0.04413103586129049,1.0419509410858154,G2,52,direct,True
14.049837112426758,0.06234800070524216,-0.03502247102798954,1.912244200706482,-0.33047154545783997,0.0451638363301754,12.312403678894043,0.004094495101561468,-0.06043316318142798,1.0284160375595093,G4,52,cot,True
13.54076099395752,0.07104099541902542,-0.01930628360846104,1.8798750638961792,-0.3010283410549164,0.04819747060537338,9.787327766418457,0.0025998057667006792,-0.048927074334560304,1.0454771518707275,G1,53,direct,False
14.664434432983398,0.06306908279657364,-0.002453627509455527,1.9249024391174316,-0.34305089712142944,0.045819878578186035,13.942710876464844,0.0010881320963944162,-0.014828140312625521,0.9262800216674805,G3,53,cot,False
14.057472229003906,0.0611567385494709,-0.027613792880888905,1.909245252609253,-0.32771390676498413,0.04595273360610008,12.772748947143555,0.0044443407186096715,-0.06505649205177064,1.035761833190918,G4,54,cot,True
14.156597137451172,0.05350238084793091,-0.01256268370536066,1.9023743867874146,-0.3215573728084564,0.04216401278972626,12.943209648132324,0.0037622637325717564,-0.059262953266020726,1.0467900037765503,G4,55,cot,True
14.148980140686035,0.05403127148747444,-0.012336016085840038,1.8941962718963623,-0.3137025833129883,0.04212725907564163,13.147564888000488,0.003605978539393794,-0.05688273522161669,1.0430097579956055,G4,56,cot,True
10.851426124572754,0.37634140253067017,-1.7501891613006593,1.7350207567214966,-0.1616826355457306,0.36556828022003174,2.5407001972198486,0.1392435163259506,-2.786812973022461,1.5338903665542603,G1,57,direct,False
14.192973136901855,0.06766948103904724,-0.035523297709803434,1.9052194356918335,-0.3241942524909973,0.04640664905309677,13.545112609863281,0.0033042418079510813,-0.057874804735183714,0.9635639786720276,G4,57,cot,True
13.853541374206543,0.06577910482883453,-0.07698970240405482,1.8837857246398926,-0.30630797147750854,0.04895617812871933,10.002486228942871,0.008299661355140882,-0.14805165184868707,1.1184513568878174,G2,58,direct,True
14.649075508117676,0.0628768652677536,-0.013951914925729076,1.9191950559616089,-0.33743247389793396,0.04589587077498436,14.169260025024414,0.001377840904939559,-0.020498316518722033,0.9279116988182068,G3,58,cot,False
14.051146507263184,0.05826643481850624,-0.016223665975755256,1.910131812095642,-0.32859763503074646,0.04544257000088692,12.621774673461914,0.0050320895268551775,-0.07018720680667508,1.0386799573898315,G4,59,cot,True
13.435221672058105,0.0751924216747284,-0.06807917325924605,1.8711374998092651,-0.2916390597820282,0.05024914816021919,8.938509941101074,0.008090499843287672,-0.15123702318240434,1.1232357025146484,G2,60,direct,True
14.32599925994873,0.06333545595407486,-0.03302179536511822,1.9175463914871216,-0.33602434396743774,0.045599110424518585,13.368132591247559,0.0031535707354064905,-0.05431306458288623,0.9671656489372253,G4,60,cot,True
14.38296890258789,0.054361000657081604,0.009099353897956106,1.9238914251327515,-0.3414399325847626,0.04026656597852707,12.647028923034668,0.003023847348747715,-0.0411780691915943,1.0129828453063965,G4,61,cot,True
14.086235046386719,0.05289721116423607,-0.015520690333458678,1.9056345224380493,-0.32472673058509827,0.041553497314453125,12.557183265686035,0.0036250083196547713,-0.05274491656211113,1.0365643501281738,G4,62,cot,True
13.942934036254883,0.0637291893362999,-0.0380950439360834,1.9141026735305786,-0.33230555057525635,0.04516099765896797,12.205541610717773,0.004623283367724188,-0.06819419399384533,1.0361448526382446,G4,63,cot,True
13.291362762451172,0.08042013645172119,-0.10197150377126842,1.8508466482162476,-0.2743639647960663,0.05105026811361313,8.654911994934082,0.006907838995640094,-0.14199103795565093,1.093714952468872,G2,64,direct,True
14.138664245605469,0.05237722769379616,-0.01987069922108803,1.8952083587646484,-0.3154872953891754,0.04614520072937012,11.64578914642334,0.0037353105122043236,-0.05987629544350409,1.043272852897644,G4,64,cot,True
