comparison,group_a,group_b,layer,metric,mean_a,mean_b,std_a,std_b,mean_diff,p_value,cohens_d,significant,n_a,n_b
Direct Success vs Direct Fail,G2,G1,5,drift_to_spread,5.711656947930654,5.7469454750870215,0.24160098270381236,0.0002676855853357373,-0.03528852715636788,0.1286,-0.19511224383805248,False,168,132
Direct Success vs Direct Fail,G2,G1,5,dir_autocorr_lag2,-0.1253288677405743,-0.10762190310792484,0.016726697619877114,0.015464913264613713,-0.017706964632649466,0.0,-1.0940934741928332,True,168,132
Direct Success vs Direct Fail,G2,G1,5,dir_autocorr_lag4,0.09032957810510801,0.042499712542242656,0.06082824774855706,0.06403358622673987,0.04782986556286536,0.0,0.7682570071966186,True,168,132
Direct Success vs Direct Fail,G2,G1,5,dir_autocorr_lag8,0.012758517295532372,0.004526338309832763,0.09434772659272114,0.056079904320237316,0.008232178985699608,0.3793,0.10313669719981462,False,168,132
Direct Success vs Direct Fail,G2,G1,5,vel_autocorr_lag1,-819.8592483883813,-902.0030702533144,170.86993359596698,120.93832874618307,82.1438218649331,0.0,0.544113361145393,True,168,132
Direct Success vs Direct Fail,G2,G1,5,vel_autocorr_lag2,352.59402703436183,280.7612111785195,291.30451752273746,257.3074088435033,71.83281585584234,0.028,0.25944211605589984,False,168,132
Direct Success vs Direct Fail,G2,G1,5,vel_autocorr_lag4,-400.9574751570111,-694.7035704381539,162.06849816030808,637.850018762537,293.74609528114274,0.0,0.6676548050930432,True,168,132
Direct Success vs Direct Fail,G2,G1,5,msd_exponent,0.12487523951575884,0.12072135457220655,0.03112203750223128,3.028419864176224e-05,0.004153884943552288,0.2279,0.17829377342580394,False,168,132
Direct Success vs Direct Fail,G2,G1,5,cos_to_running_mean,0.09793777737234316,0.0967223126667015,0.006212847567050476,0.0033500276682277,0.0012154647056416557,0.0419,0.23582497594185536,False,168,132
Direct Success vs Direct Fail,G2,G1,5,cos_to_late_window,0.5450568724246252,0.535479325010921,0.04396016158531672,0.035338969987009625,0.009577547413704202,0.0435,0.2370822568505459,False,168,132
Direct Success vs Direct Fail,G2,G1,5,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,5,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,5,psd_slope,-4.3026210324388,-4.2731044546568135,0.2993170829485467,0.2237124347291323,-0.029516577781986797,0.3436,-0.1098436106582379,False,168,132
Direct Success vs Direct Fail,G2,G1,5,spectral_entropy,0.29049844806689606,0.289889329298801,0.00403864027812064,0.00015728157160188955,0.0006091187680950516,0.0004,0.20135319128557994,True,168,132
Direct Success vs Direct Fail,G2,G1,6,speed,453.8902001153855,445.0658809777462,73.50870865429815,1.159514675021425,8.824319137639293,0.2237,0.16034297276249523,False,168,132
Direct Success vs Direct Fail,G2,G1,6,dir_consistency,0.06326459607641607,0.05667325131820906,0.010817430097727792,0.005832130924242904,0.006591344758207017,0.0,0.7345108251145289,True,168,132
Direct Success vs Direct Fail,G2,G1,6,stabilization,-82.48436882786578,-76.64622350193538,45.75116848680721,0.11411720943965074,-5.838145325930398,0.2258,-0.17045963246937632,False,168,132
Direct Success vs Direct Fail,G2,G1,6,turning_angle,1.9143744281360082,1.9220708355759129,0.011213472711883377,0.01126895254323756,-0.007696407439904629,0.0,-0.6848620030288292,True,168,132
Direct Success vs Direct Fail,G2,G1,6,dir_autocorr,-0.3343324098913443,-0.34190097925337876,0.010360914578760145,0.01041064065383522,0.007568569362034483,0.0,0.7289523934759675,True,168,132
Direct Success vs Direct Fail,G2,G1,6,tortuosity,0.9238368315356118,0.9200968954599265,0.006254657798509377,0.002428930550340224,0.003739936075685346,0.0,0.7553212806041674,True,168,132
Direct Success vs Direct Fail,G2,G1,6,effective_dim,1.0004853684277761,1.0005291483618997,4.593063918623881e-05,3.3225722288937456e-05,-4.3779934123522324e-05,0.0,-1.0721068453133609,True,168,132
Direct Success vs Direct Fail,G2,G1,6,cos_slope,0.003799121143284373,0.003523763167567947,0.001978275320438532,0.001476000582210093,0.000275357975716426,0.1893,0.15512512736395662,False,168,132
Direct Success vs Direct Fail,G2,G1,6,dist_slope,-82.584256253442,-76.58233241233775,45.72731342495059,0.0588865434750458,-6.001923841104258,0.237,-0.17533330041063833,False,168,132
Direct Success vs Direct Fail,G2,G1,6,early_late_ratio,19.819295224689302,20.280700784741025,4.9517631244604114,2.0652640099310324,-0.4614055600517233,0.3379,-0.11676076421412178,False,168,132
Direct Success vs Direct Fail,G2,G1,6,radius_of_gyration,2228.4267941429503,2208.9358002633758,136.81016681709303,0.022881042124047637,19.49099387957449,0.1326,0.19031170686281784,False,168,132
Direct Success vs Direct Fail,G2,G1,6,gyration_anisotropy,0.0005685910945321185,0.0006491802377064962,5.168303848005042e-05,6.925782697743272e-05,-8.058914317437768e-05,0.0,-1.342126607973873,True,168,132
Direct Success vs Direct Fail,G2,G1,6,drift_to_spread,5.711732265495119,5.746898214022319,0.2416001984279542,0.0004631251374294792,-0.03516594852720001,0.1342,-0.19443494429250158,False,168,132
Direct Success vs Direct Fail,G2,G1,6,dir_autocorr_lag2,-0.14262823543200887,-0.11799486464058806,0.016105664757346785,0.018763411179141848,-0.024633370791420806,0.0,-1.4218971766060937,True,168,132
Direct Success vs Direct Fail,G2,G1,6,dir_autocorr_lag4,0.10127901503186701,0.04921157301644347,0.06324512679220713,0.0653270291546212,0.052067442015423536,0.0,0.8114156250393627,True,168,132
Direct Success vs Direct Fail,G2,G1,6,dir_autocorr_lag8,0.013718567161482665,0.009968206748563913,0.09817333165852159,0.059661579035398225,0.0037503604129187525,0.6996,0.04493492686373174,False,168,132
Direct Success vs Direct Fail,G2,G1,6,vel_autocorr_lag1,-567.9064415068854,-655.8117567120177,174.4729988959621,132.9942319735918,87.9053152051323,0.0,0.5578116324639293,True,168,132
Direct Success vs Direct Fail,G2,G1,6,vel_autocorr_lag2,111.94991438729423,56.3369618473631,199.50441672929176,221.06220415020158,55.61295253993113,0.0254,0.26576654265336097,False,168,132
Direct Success vs Direct Fail,G2,G1,6,vel_autocorr_lag4,-581.9882357006982,-717.7433353915359,104.76735310337138,532.5644771374427,135.7550996908377,0.001,0.37531802245036683,True,168,132
Direct Success vs Direct Fail,G2,G1,6,msd_exponent,0.12487792081136558,0.12071140224821635,0.03112065922465273,3.299528244439415e-05,0.00416651856314923,0.2262,0.17884394374037715,False,168,132
Direct Success vs Direct Fail,G2,G1,6,cos_to_running_mean,0.0953969097740593,0.09332238600561109,0.0054667656570217315,0.0026639298334808444,0.0020745237684482165,0.0,0.4654214024745943,True,168,132
Direct Success vs Direct Fail,G2,G1,6,cos_to_late_window,0.5400097971515996,0.5362151678312909,0.05167110843396317,0.03764583898304821,0.003794629320308718,0.4781,0.0824292007024005,False,168,132
Direct Success vs Direct Fail,G2,G1,6,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,6,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,6,psd_slope,-4.015161940317178,-4.204400008544863,0.3201398119317132,0.22015515426316956,0.1892380682276853,0.0,0.6743812730214656,True,168,132
Direct Success vs Direct Fail,G2,G1,6,spectral_entropy,0.29050142055897127,0.28991920769623175,0.00404517085661993,0.00015213930084451244,0.0005822128627395173,0.0246,0.1921560271973989,False,168,132
Direct Success vs Direct Fail,G2,G1,7,speed,454.844296954927,446.1772784608783,73.50210196882948,1.233552177655198,8.667018494048705,0.2302,0.15749685648095582,False,168,132
Direct Success vs Direct Fail,G2,G1,7,dir_consistency,0.06522655699934274,0.05807033624274257,0.010877891810957524,0.005229404822544519,0.007156220756600169,0.0,0.808557540089046,True,168,132
Direct Success vs Direct Fail,G2,G1,7,stabilization,-82.44110036562004,-76.63962428530174,45.757358529934784,0.14126108944930021,-5.801476080318309,0.2285,-0.1693658450441379,False,168,132
Direct Success vs Direct Fail,G2,G1,7,turning_angle,1.8958798944950104,1.9056070546309154,0.012462969563344204,0.012037187242295563,-0.009727160135905022,0.0,-0.7922678427631363,True,168,132
Direct Success vs Direct Fail,G2,G1,7,dir_autocorr,-0.3170465418980235,-0.32634413919665595,0.01166653127459645,0.011225445968296775,0.009297597298632443,0.0,0.8102679005313635,True,168,132
Direct Success vs Direct Fail,G2,G1,7,tortuosity,0.9221208649022239,0.9180397111358065,0.006379645172495232,0.0025497354404786653,0.004081153766417378,0.0,0.8055678363578289,True,168,132
Direct Success vs Direct Fail,G2,G1,7,effective_dim,1.0005106784048534,1.0005608300367992,4.775402033243039e-05,3.6543951842532106e-05,-5.015163194577177e-05,0.0,-1.1612929621565162,True,168,132
Direct Success vs Direct Fail,G2,G1,7,cos_slope,0.0034639838139585446,0.003748373116800174,0.0019397770627598355,0.001778047909777014,-0.0002843893028416293,0.1942,-0.15204693690148544,False,168,132
Direct Success vs Direct Fail,G2,G1,7,dist_slope,-82.58074408684936,-76.60834250111034,45.73598410551281,0.0832085675323154,-5.972401585739021,0.229,-0.17443768181082586,False,168,132
Direct Success vs Direct Fail,G2,G1,7,early_late_ratio,18.541068883169267,19.566263256650984,4.976617529287914,2.06564591838126,-1.0251943734817175,0.0192,-0.2582832782941987,False,168,132
Direct Success vs Direct Fail,G2,G1,7,radius_of_gyration,2228.9462440127418,2209.454870975379,136.83058817335674,0.03498246672144176,19.49137303736279,0.1336,0.19028700247301053,False,168,132
Direct Success vs Direct Fail,G2,G1,7,gyration_anisotropy,0.0006194212490836232,0.0007074054825164515,5.7458844821830126e-05,7.730036176504795e-05,-8.798423343282834e-05,0.0,-1.314967120861052,True,168,132
Direct Success vs Direct Fail,G2,G1,7,drift_to_spread,5.711926685912268,5.747012868072048,0.2416178021398609,0.000642338747409796,-0.03508618215977943,0.1278,-0.19397951847587278,False,168,132
Direct Success vs Direct Fail,G2,G1,7,dir_autocorr_lag2,-0.1531887792405628,-0.12812519510925713,0.016208954275417492,0.01858043578372458,-0.02506358413130566,0.0,-1.4494692698142133,True,168,132
Direct Success vs Direct Fail,G2,G1,7,dir_autocorr_lag4,0.10243332139257937,0.05399621875734403,0.06099192354217404,0.06318560497915306,0.04843710263523533,0.0,0.7816744381758437,True,168,132
Direct Success vs Direct Fail,G2,G1,7,dir_autocorr_lag8,0.016012104404147805,0.011958626497124156,0.09994962872902094,0.05842778483984292,0.004053477907023649,0.6824,0.04810904053630507,False,168,132
Direct Success vs Direct Fail,G2,G1,7,vel_autocorr_lag1,-397.992234423047,-462.24740970495975,124.97250851584049,92.0099083577531,64.25517528191273,0.0,0.5753145370140005,True,168,132
Direct Success vs Direct Fail,G2,G1,7,vel_autocorr_lag2,61.20969998339812,137.1955998714336,175.47333917496564,200.99191398748766,-75.98589988803548,0.0003,-0.406080272612443,True,168,132
Direct Success vs Direct Fail,G2,G1,7,vel_autocorr_lag4,-542.8946610405332,-747.5881822759455,178.01633390785483,617.9077793166209,204.6935212354124,0.0,0.4751307079185221,True,168,132
Direct Success vs Direct Fail,G2,G1,7,msd_exponent,0.12493462327133735,0.12081707148184917,0.031122329600488215,5.33030532630186e-05,0.00411755178948818,0.231,0.17673247902356237,False,168,132
Direct Success vs Direct Fail,G2,G1,7,cos_to_running_mean,0.11283376635540095,0.11044571791408635,0.006897814258626719,0.004101838807860423,0.0023880484413145997,0.0,0.4091852508386734,True,168,132
Direct Success vs Direct Fail,G2,G1,7,cos_to_late_window,0.5551718386511008,0.5471174518267313,0.05230573186191656,0.04095798161302871,0.00805438682436943,0.1407,0.1690275402405052,False,168,132
Direct Success vs Direct Fail,G2,G1,7,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,7,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,7,psd_slope,-4.055667315942396,-4.222918544178819,0.3252464981831572,0.19608987191412144,0.1672512282364229,0.0,0.605945252595086,True,168,132
Direct Success vs Direct Fail,G2,G1,7,spectral_entropy,0.29046960228640656,0.2898642322834375,0.004050591657552265,0.0001718861982993724,0.0006053700029690634,0.0029,0.1995013402362371,True,168,132
Direct Success vs Direct Fail,G2,G1,8,speed,456.06631124587284,447.30279980283797,73.51887507686025,1.2464095496920935,8.763511443034872,0.2315,0.15921363132279753,False,168,132
Direct Success vs Direct Fail,G2,G1,8,dir_consistency,0.06741589387612679,0.05865642778349641,0.011305541250935094,0.0058704516066978695,0.008759466092630376,0.0,0.9403164822442285,True,168,132
Direct Success vs Direct Fail,G2,G1,8,stabilization,-82.46308969540434,-76.60745441824459,45.75189479550745,0.10152875177839252,-5.855635277159749,0.2282,-0.1709676693039415,False,168,132
Direct Success vs Direct Fail,G2,G1,8,turning_angle,1.895599840652375,1.9049781091285474,0.012700563184170203,0.01228345038453567,-0.009378268476172291,0.0,-0.7491279884756791,True,168,132
Direct Success vs Direct Fail,G2,G1,8,dir_autocorr,-0.3165704107710293,-0.3254931140126604,0.012134807127629797,0.011393004862064198,0.00892270324163108,0.0,0.7552363653159165,True,168,132
Direct Success vs Direct Fail,G2,G1,8,tortuosity,0.9196687858729136,0.9157960690332182,0.00665008326792157,0.002568652646242894,0.003872716839695367,0.0,0.7360467409963843,True,168,132
Direct Success vs Direct Fail,G2,G1,8,effective_dim,1.000547387770244,1.0005950747114238,5.2995174771202485e-05,3.748433351360989e-05,-4.768694117984751e-05,0.0,-1.0186467233699357,True,168,132
Direct Success vs Direct Fail,G2,G1,8,cos_slope,0.003685607528478796,0.0034104807249524605,0.001795673537117714,0.0017040393500007487,0.0002751268035263354,0.1799,0.15667987397848138,False,168,132
Direct Success vs Direct Fail,G2,G1,8,dist_slope,-82.59600044517917,-76.5881262284861,45.736309386415776,0.06363739744699247,-6.007874216693068,0.229,-0.17547258790308412,False,168,132
Direct Success vs Direct Fail,G2,G1,8,early_late_ratio,17.66330229100727,18.861294421282683,5.017827084190665,2.271590237423551,-1.1979921302754128,0.0057,-0.2960169484198569,True,168,132
Direct Success vs Direct Fail,G2,G1,8,radius_of_gyration,2229.175284249442,2209.6437266956677,136.85361530027632,0.021722195792817433,19.53155755377429,0.0342,0.19064722802477518,False,168,132
Direct Success vs Direct Fail,G2,G1,8,gyration_anisotropy,0.0006641631595798661,0.0007516452622420644,6.504483505666242e-05,8.304624606241182e-05,-8.748210266219835e-05,0.0,-1.1901797742746734,True,168,132
Direct Success vs Direct Fail,G2,G1,8,drift_to_spread,5.711604517130625,5.746937347180916,0.24155154629745712,0.0005713260815571842,-0.035332830050291086,0.1348,-0.19539684454558667,False,168,132
Direct Success vs Direct Fail,G2,G1,8,dir_autocorr_lag2,-0.14775112852276787,-0.1250842975339654,0.015775205038005172,0.019625012612166436,-0.022666830988802456,0.0,-1.2899570087333427,True,168,132
Direct Success vs Direct Fail,G2,G1,8,dir_autocorr_lag4,0.0994677604051373,0.051447510808595116,0.059295164272172136,0.06208030634062404,0.048020249596542185,0.0,0.7932604060524077,True,168,132
Direct Success vs Direct Fail,G2,G1,8,dir_autocorr_lag8,0.01469734870728903,0.012188701674500462,0.10072326510372608,0.058646337824784664,0.002508647032788568,0.7963,0.029570168331949708,False,168,132
Direct Success vs Direct Fail,G2,G1,8,vel_autocorr_lag1,-76.20439548435665,-39.398087270783655,112.92705144597795,101.11773456863479,-36.806308213573,0.0028,-0.3411306906680947,True,168,132
Direct Success vs Direct Fail,G2,G1,8,vel_autocorr_lag2,149.36511670691627,175.31576215227446,172.33609681700003,255.60212025241748,-25.95064544535819,0.2878,-0.12184103170810569,False,168,132
Direct Success vs Direct Fail,G2,G1,8,vel_autocorr_lag4,-829.7402846926734,-936.5531587311716,179.55957065883288,494.2851354355911,106.8128740384982,0.0094,0.30154635817763237,False,168,132
Direct Success vs Direct Fail,G2,G1,8,msd_exponent,0.1249401966703511,0.12076315886590616,0.031126522743961126,2.678543885634913e-05,0.004177037804444936,0.2251,0.1792617242493888,False,168,132
Direct Success vs Direct Fail,G2,G1,8,cos_to_running_mean,0.11087950221484612,0.1134197107996001,0.005731329512115272,0.0032192881236332038,-0.0025402085847539835,0.0,-0.5300840728785562,True,168,132
Direct Success vs Direct Fail,G2,G1,8,cos_to_late_window,0.5065803605885733,0.5146716142242606,0.058280060716115245,0.0365967564509598,-0.008091253635687301,0.1659,-0.16207788370965226,False,168,132
Direct Success vs Direct Fail,G2,G1,8,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,8,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,8,psd_slope,-3.8910879048550027,-4.174282340791724,0.32976012393948295,0.24239794790933772,0.2831944359367218,0.0,0.9613991289611257,True,168,132
Direct Success vs Direct Fail,G2,G1,8,spectral_entropy,0.2905386569440871,0.289878017649538,0.004041013300026677,0.0002121307308386058,0.0006606392945490702,0.0,0.2181499576126757,True,168,132
Direct Success vs Direct Fail,G2,G1,9,speed,456.8655150277274,448.11039641409207,73.52627453663706,1.2741439860587511,8.755118613635318,0.2283,0.15904434189987426,False,168,132
Direct Success vs Direct Fail,G2,G1,9,dir_consistency,0.06770659657195206,0.05845023279614517,0.0113490204763442,0.0059759808613598095,0.009256363775806895,0.0,0.9874103976637639,True,168,132
Direct Success vs Direct Fail,G2,G1,9,stabilization,-82.46768824979418,-76.62795520271024,45.75549773995006,0.10393687118169376,-5.839733047083939,0.2282,-0.17048992825878143,False,168,132
Direct Success vs Direct Fail,G2,G1,9,turning_angle,1.8902815559080668,1.9028566579023998,0.012633526521318982,0.012847375778367504,-0.012575101994332982,0.0,-0.9879890836163692,True,168,132
Direct Success vs Direct Fail,G2,G1,9,dir_autocorr,-0.3115129390997546,-0.32373791391199286,0.011890792460354217,0.011971617987435849,0.012224974812238276,0.0,1.0250355875627621,True,168,132
Direct Success vs Direct Fail,G2,G1,9,tortuosity,0.9183048811696825,0.9144335637489954,0.0067762041485916,0.0026397652031050875,0.003871317420687026,0.0,0.7214369001749268,True,168,132
Direct Success vs Direct Fail,G2,G1,9,effective_dim,1.0005674837600618,1.0006154044107958,5.5292050167503864e-05,3.8589545250248576e-05,-4.792065073400131e-05,0.0,-0.984784763941022,True,168,132
Direct Success vs Direct Fail,G2,G1,9,cos_slope,0.003799572076010883,0.003684968884740508,0.001902023103111066,0.0018285443572552905,0.00011460319127037499,0.6072,0.06128258268529378,False,168,132
Direct Success vs Direct Fail,G2,G1,9,dist_slope,-82.60277227983298,-76.61604367178498,45.74640780916677,0.06715649262707059,-5.986728608047997,0.219,-0.17481637208969994,False,168,132
Direct Success vs Direct Fail,G2,G1,9,early_late_ratio,17.11165150006612,18.473828402432527,4.810940340683121,2.1390364440782803,-1.3621769023664072,0.0009,-0.35192413549847623,True,168,132
Direct Success vs Direct Fail,G2,G1,9,radius_of_gyration,2229.8810584658668,2210.3610599402227,136.90082080828822,0.016922300252118584,19.51999852564404,0.1106,0.19046870208153413,False,168,132
Direct Success vs Direct Fail,G2,G1,9,gyration_anisotropy,0.0007066218886661119,0.0007909878265688841,7.001612121851896e-05,8.356341296821998e-05,-8.436593790277225e-05,0.0,-1.1061707665117126,True,168,132
Direct Success vs Direct Fail,G2,G1,9,drift_to_spread,5.7114182696456,5.746879797993285,0.24151811213469374,0.0005793789234804741,-0.03546152834768446,0.13,-0.19613570468467684,False,168,132
Direct Success vs Direct Fail,G2,G1,9,dir_autocorr_lag2,-0.14882755585547,-0.12356673753961464,0.01605488819049503,0.019869909222163428,-0.02526081831585536,0.0,-1.4165386597049128,True,168,132
Direct Success vs Direct Fail,G2,G1,9,dir_autocorr_lag4,0.09679236393033833,0.05097718814310303,0.05743952049340126,0.059143643233599316,0.0458151757872353,0.0,0.7872727370551008,True,168,132
Direct Success vs Direct Fail,G2,G1,9,dir_autocorr_lag8,0.01585149431983674,0.010847709629822271,0.09970026925294224,0.056310472834860625,0.00500378469001447,0.6068,0.05995937646139214,False,168,132
Direct Success vs Direct Fail,G2,G1,9,vel_autocorr_lag1,41.36026219828498,48.892422051140755,136.64902859987959,101.60912851922576,-7.532159852855777,0.6018,-0.0614937598498234,False,168,132
Direct Success vs Direct Fail,G2,G1,9,vel_autocorr_lag2,147.14048318068185,177.88117586482656,168.04827659792173,260.79898478285816,-30.740692684144705,0.2222,-0.14375864129456864,False,168,132
Direct Success vs Direct Fail,G2,G1,9,vel_autocorr_lag4,-566.4966032845633,-983.9097888830936,256.05128080991204,731.5451194594302,417.4131855985303,0.0,0.8003600146378725,True,168,132
Direct Success vs Direct Fail,G2,G1,9,msd_exponent,0.12493010899287867,0.12077168322927885,0.031122239263701425,3.2549048689055056e-05,0.004158425763599816,0.2274,0.1784875078915875,False,168,132
Direct Success vs Direct Fail,G2,G1,9,cos_to_running_mean,0.10977468271518033,0.10977170080172288,0.004871496372744691,0.002458495628385522,2.9819134574476935e-06,0.9945,0.0007465008892071728,False,168,132
Direct Success vs Direct Fail,G2,G1,9,cos_to_late_window,0.48763237184002284,0.4958215599710291,0.05896560568514748,0.03627265568866036,-0.008189188131006275,0.164,-0.1629106651209487,False,168,132
Direct Success vs Direct Fail,G2,G1,9,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,9,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,9,psd_slope,-3.9919205091521226,-4.258537335985524,0.31452979426964883,0.245479236493833,0.2666168268334017,0.0,0.931462693659328,True,168,132
Direct Success vs Direct Fail,G2,G1,9,spectral_entropy,0.29052268439602075,0.2898291004488113,0.004050291076758255,0.00023046711592250953,0.0006935839472094196,0.0,0.22846089924579605,True,168,132
Direct Success vs Direct Fail,G2,G1,10,speed,457.3453489031111,448.4174464832653,73.52345764552356,1.0922726043067503,8.927902419845793,0.2196,0.1621943859088046,False,168,132
Direct Success vs Direct Fail,G2,G1,10,dir_consistency,0.06935750189725128,0.0598453848030079,0.011669696580955562,0.006295708901711033,0.009512117094243377,0.0,0.9824569347289277,True,168,132
Direct Success vs Direct Fail,G2,G1,10,stabilization,-82.47757304306968,-76.63169313279415,45.75213980747869,0.10906750062919074,-5.845879910275528,0.2287,-0.17068187590277387,False,168,132
Direct Success vs Direct Fail,G2,G1,10,turning_angle,1.8854128917058308,1.9015850325425465,0.013201127880587873,0.014819162132404716,-0.016172140836715698,0.0,-1.1604935657613857,True,168,132
Direct Success vs Direct Fail,G2,G1,10,dir_autocorr,-0.30689642826716107,-0.3227437018896594,0.012577208301534842,0.013947501172891735,0.015847273622498326,0.0,1.2008127894394924,True,168,132
Direct Success vs Direct Fail,G2,G1,10,tortuosity,0.917388569741022,0.9138932927991404,0.0067919280570736,0.002251241985465191,0.0034952769418815643,0.0,0.6596100302522021,True,168,132
Direct Success vs Direct Fail,G2,G1,10,effective_dim,1.0005813915105093,1.000624233123028,5.47801937126197e-05,3.277281065860071e-05,-4.2841612518662586e-05,0.0,-0.9231202572581333,True,168,132
Direct Success vs Direct Fail,G2,G1,10,cos_slope,0.0037240087065269806,0.0029851230395745074,0.001849733019211784,0.001748983651001248,0.0007388856669524732,0.0002,0.40909741401128336,True,168,132
Direct Success vs Direct Fail,G2,G1,10,dist_slope,-82.6181260014163,-76.62275904750894,45.749531051475415,0.07927891966669093,-5.995366953907364,0.2315,-0.17505660756386826,False,168,132
Direct Success vs Direct Fail,G2,G1,10,early_late_ratio,16.928882842972165,18.376457019285724,4.684128044586265,1.9313835503871342,-1.4475741763135588,0.0,-0.3877729479097127,True,168,132
Direct Success vs Direct Fail,G2,G1,10,radius_of_gyration,2230.0594976515995,2210.5557879823627,136.91373758066624,0.017413075388555004,19.50370966923674,0.1338,0.19029180728310696,False,168,132
Direct Success vs Direct Fail,G2,G1,10,gyration_anisotropy,0.0007204410230104768,0.0007989407594432879,6.991691381222836e-05,7.698434340192882e-05,-7.84997364328111e-05,0.0,-1.0737511581660326,True,168,132
Direct Success vs Direct Fail,G2,G1,10,drift_to_spread,5.711322358676365,5.746926228205363,0.24148832902129794,0.0007185322940521855,-0.03560386952899819,0.0999,-0.19694703315841944,False,168,132
Direct Success vs Direct Fail,G2,G1,10,dir_autocorr_lag2,-0.15865926253831103,-0.1259411265509146,0.016769944723877127,0.023993777825824843,-0.032718135987396424,0.0,-1.6144964241385718,True,168,132
Direct Success vs Direct Fail,G2,G1,10,dir_autocorr_lag4,0.10753150003161166,0.05789751171092075,0.060654393762950086,0.06243229576269767,0.04963398832069091,0.0,0.8078147282050984,True,168,132
Direct Success vs Direct Fail,G2,G1,10,dir_autocorr_lag8,0.018439910694204236,0.01340837078378447,0.1012576492237744,0.05734422407464476,0.005031539910419765,0.6175,0.05933260684797779,False,168,132
Direct Success vs Direct Fail,G2,G1,10,vel_autocorr_lag1,238.68930762154716,257.16023167696864,253.0564646258806,135.395423812034,-18.470924055421477,0.4555,-0.08811126950307245,False,168,132
Direct Success vs Direct Fail,G2,G1,10,vel_autocorr_lag2,-23.254045210069133,244.26542102929318,177.54299646454982,310.9307177547323,-267.5194662393623,0.0,-1.0906532683872467,True,168,132
Direct Success vs Direct Fail,G2,G1,10,vel_autocorr_lag4,-525.2059595017206,-1186.028191537568,166.62817926639352,924.7860226744322,660.8222320358475,0.0,1.056111772700929,True,168,132
Direct Success vs Direct Fail,G2,G1,10,msd_exponent,0.12501016305065155,0.12080134295742238,0.03112424371132534,2.1699893448247016e-05,0.0042088200932291625,0.1296,0.180638936834976,False,168,132
Direct Success vs Direct Fail,G2,G1,10,cos_to_running_mean,0.12349672451437935,0.12143695806012003,0.004164127716611516,0.0018791417530322617,0.0020597664542593153,0.0,0.6135679718242968,True,168,132
Direct Success vs Direct Fail,G2,G1,10,cos_to_late_window,0.5023263769135589,0.5164446618520853,0.05239922238695942,0.03190977539468877,-0.014118284938526404,0.0058,-0.3167814135216134,True,168,132
Direct Success vs Direct Fail,G2,G1,10,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,10,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,132
Direct Success vs Direct Fail,G2,G1,10,psd_slope,-3.9718780931658406,-4.287029031345111,0.3072916783923764,0.2764239886977588,0.3151509381792703,0.0,1.071498691146749,True,168,132
Direct Success vs Direct Fail,G2,G1,10,spectral_entropy,0.29062299906424244,0.2898752060752208,0.004041257055068311,0.0002700545047107142,0.0007477929890216117,0.0,0.24674905556215257,True,168,132
Direct Success vs Direct Fail,G2,G1,11,speed,458.7912741161528,449.61697364575934,73.56845854252427,0.8678610029179705,9.174300470393462,0.2363,0.16657410817083335,False,168,132
Direct Success vs Direct Fail,G2,G1,11,dir_consistency,0.06842307562363285,0.059008349749174946,0.010900254291271448,0.005862615565691276,0.009414725874457908,0.0,1.0416302834882192,True,168,132
Direct Success vs Direct Fail,G2,G1,11,stabilization,-82.48211062096318,-76.62933243999616,45.72669855918684,0.10635620717070614,-5.852778180967022,0.2264,-0.17097837808824842,False,168,132
Direct Success vs Direct Fail,G2,G1,11,turning_angle,1.880455880647614,1.8942690798730561,0.01277610150082711,0.013794129157194215,-0.013813199225442219,0.0,-1.0438232687215954,True,168,132
Direct Success vs Direct Fail,G2,G1,11,dir_autocorr,-0.30209335560599965,-0.3157976712241317,0.011947400197628771,0.012986805316820539,0.013704315618132068,0.0,1.1038475855843948,True,168,132
Direct Success vs Direct Fail,G2,G1,11,tortuosity,0.9145534457195372,0.9115004404024645,0.006847080892616829,0.0017538177596344508,0.0030530053170727545,0.0,0.5808641414395034,True,168,132
